股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
6236.TWO     中湛             21.6          5        73.33          27.25        1            0 📉 建議賣出              
6237.TWO     驊訊             38.5          9        47.06           1.29        3          150 📈 持有 → 繼續持有         
6239.TW      力成            211.0          6        53.33          19.24        5        -2567 📈 持有 → 繼續持有         
6243.TW      迅杰             31.9         20          0.0         -11.66        3           21 📉 建議賣出              
6244.TWO     茂迪             33.5         20        52.17          30.87        1           -3 📈 持有 → 繼續持有         
6245.TWO     立端             66.3         11        52.94          -1.42        3          219 📈 持有 → 繼續持有         
6246.TWO     臺龍             15.9          3        57.89          23.29        7          -43 📉 建議賣出              
6257.TW      矽格            136.5          6        66.67          25.87        3         -466 📈 持有 → 繼續持有         
6261.TWO     久元             68.2         18        47.06          -3.83        3          230 📉 建議賣出              
6264.TWO     富裔             6.55         18        42.86          -2.11        2            9 📉 建議賣出              
6265.TWO     方土昶            46.9          6        68.42          41.54        3        -1878 📈 持有 → 繼續持有         
6269.TW      台郡             57.3          8        57.89          -0.22        4          915 📈 持有 → 繼續持有         
6271.TW      同欣電           161.0          4        57.69           36.9        4         -557 📈 持有 → 繼續持有         
6274.TWO     台燿            531.0         12         60.0          14.55        2        -6300 📈 持有 → 繼續持有         
6275.TWO     元山             51.3          5        56.25          16.43        4           29 📈 持有 → 繼續持有         
